default|BSC|BSC
default|Result_Time|Result_Time
default|Obj_Name|Obj_Name
default|LAC|LAC
default|CI|CI
default|TARGET_CI|TARGET_CI
1275071420|1278072532|CELL_CALL_DROPS_ERR_IND_UNSOLICITED_DM_RESP_SIG_ULCELL
1275071420|1278072533|CELL_CALL_DROPS_ERR_IND_SEQ_ERR_SIG_ULCELL
1275071420|1278072534|CELL_CALL_DROPS_ERR_IND_T200_EXP_TRAF_ULCELL
1275071420|1278072535|CELL_CALL_DROPS_ERR_IND_UNSOLICITED_DM_RESP_TRAF_ULCELL
1275071420|1278072536|CELL_CALL_DROPS_ERR_IND_SEQ_ERR_TRAF_ULCELL
1275071420|1278072537|CELL_CALL_DROPS_CONN_FAIL_RL_FAIL_SIG_ULCELL
1275071420|1278072538|CELL_CALL_DROPS_CONN_FAIL_HO_ACCESS_FAIL_SIG_ULCELL
1275071420|1278072539|CELL_CALL_DROPS_CONN_FAIL_OM_INTERVENTION_SIG_ULCELL
1275071420|1278072540|CELL_CALL_DROPS_CONN_FAIL_RADIO_RES_NO_SIG_ULCELL
1275071420|1278072541|CELL_CALL_DROPS_CONN_FAIL_OTHER_SIG_ULCELL
1275071420|1278072542|CELL_CALL_DROPS_CONN_FAIL_RL_FAIL_TRAF_ULCELL
1275071420|1278072543|CELL_CALL_DROPS_CONN_FAIL_HO_ACCESS_FAIL_TRAF_ULCELL
1275071420|1278072544|CELL_CALL_DROPS_CONN_FAIL_OM_INTERVENTION_TRAF_ULCELL
1275071420|1278072545|CELL_CALL_DROPS_CONN_FAIL_RADIO_RES_NO_TRAF_ULCELL
1275071420|1278072546|CELL_CALL_DROPS_CONN_FAIL_OTHER_TRAF_ULCELL
1275071420|1278072547|CELL_CALL_DROPS_REL_IND_SIG_ULCELL
1275071420|1278072548|CELL_CALL_DROPS_REL_IND_TRAF_ULCELL
1275071420|1278072549|CELL_CALL_DROPS_NO_MR_SIG_ULCELL
1275071420|1278072550|CELL_CALL_DROPS_NO_MR_TRAF_ULCELL
1275071420|1278072551|CELL_CALL_DROPS_ABIS_LNK_FAIL_SIG_ULCELL
1275071420|1278072552|CELL_CALL_DROPS_ABIS_LNK_FAIL_TRAF_ULCELL
1275071420|1278072553|CELL_CALL_DROPS_EQUIP_FAIL_SIG_ULCELL
1275071420|1278072554|CELL_CALL_DROPS_EQUIP_FAIL_TRAF_ULCELL
1275071420|1278072555|CELL_CALL_DROPS_FORCE_HO_SIG_ULCELL
1275071420|1278072556|CELL_CALL_DROPS_FORCE_HO_TRAF_ULCELL
1275071420|1278072557|CELL_CALL_DROPS_RES_CHECK_SIG_ULCELL
1275071420|1278072558|CELL_CALL_DROPS_RES_CHECK_TRAF_ULCELL
1275071420|1278072559|CELL_CALL_DROPS_AFTER_CONN_TRAF_ULCELL
1275071420|1278072560|CELL_SIG_STATIC_STATE_CALL_DROPS_ULCELL
1275071420|1278072561|CELL_TRAF_CH_STATIC_STATE_CALL_DROPS_ULCELL
1275071420|1278072562|CELL_CALL_DROPS_ERR_IND_T200_EXP_SIG_OLCELL
1275071420|1278072563|CELL_CALL_DROPS_ERR_IND_UNSOLCELLICITED_DM_RESP_SIG_OLCELL
1275071420|1278072564|CELL_CALL_DROPS_ERR_IND_SEQ_ERR_SIG_OLCELL
1275071420|1278072565|CELL_CALL_DROPS_ERR_IND_T200_EXP_TRAF_OLCELL
1275071420|1278072566|CELL_CALL_DROPS_ERR_IND_UNSOLCELLICITED_DM_RESP_TRAF_OLCELL
1275071420|1278072567|CELL_CALL_DROPS_ERR_IND_SEQ_ERR_TRAF_OLCELL
1275071420|1278072568|CELL_CALL_DROPS_CONN_FAIL_RL_FAIL_SIG_OLCELL
1275071420|1278072569|CELL_CALL_DROPS_CONN_FAIL_HO_ACCESS_FAIL_SIG_OLCELL
1275071420|1278072570|CELL_CALL_DROPS_CONN_FAIL_OM_INTERVENTION_SIG_OLCELL
1275071420|1278072571|CELL_CALL_DROPS_CONN_FAIL_RADIO_RES_NO_SIG_OLCELL
1275071420|1278072572|CELL_CALL_DROPS_CONN_FAIL_OTHER_SIG_OLCELL
1275071420|1278072573|CELL_CALL_DROPS_CONN_FAIL_RL_FAIL_TRAF_OLCELL
1275071420|1278072574|CELL_CALL_DROPS_CONN_FAIL_HO_ACCESS_FAIL_TRAF_OLCELL
1275071420|1278072575|CELL_CALL_DROPS_CONN_FAIL_OM_INTERVENTION_TRAF_OLCELL
1275071420|1278072576|CELL_CALL_DROPS_CONN_FAIL_RADIO_RES_NO_TRAF_OLCELL
1275071420|1278072577|CELL_CALL_DROPS_CONN_FAIL_OTHER_TRAF_OLCELL
1275071420|1278072578|CELL_CALL_DROPS_REL_IND_SIG_OLCELL
1275071420|1278072579|CELL_CALL_DROPS_REL_IND_TRAF_OLCELL
1275071420|1278072580|CELL_CALL_DROPS_NO_MR_SIG_OLCELL
1275071420|1278072581|CELL_CALL_DROPS_NO_MR_TRAF_OLCELL
1275071420|1278072582|CELL_CALL_DROPS_ABIS_LNK_FAIL_SIG_OLCELL
1275071420|1278072583|CELL_CALL_DROPS_ABIS_LNK_FAIL_TRAF_OLCELL
1275071420|1278072584|CELL_CALL_DROPS_EQUIP_FAIL_SIG_OLCELL
1275071420|1278072585|CELL_CALL_DROPS_EQUIP_FAIL_TRAF_OLCELL
1275071420|1278072586|CELL_CALL_DROPS_FORCE_HO_SIG_OLCELL
1275071420|1278072587|CELL_CALL_DROPS_FORCE_HO_TRAF_OLCELL
1275071420|1278072588|CELL_CALL_DROPS_RES_CHECK_SIG_OLCELL
1275071420|1278072589|CELL_CALL_DROPS_RES_CHECK_TRAF_OLCELL
1275071420|1278072590|CELL_CALL_DROPS_AFTER_CONN_TRAF_OLCELL
1275071420|1278072591|CELL_SIG_STATIC_STATE_CALL_DROPS_OLCELL
1275071420|1278072592|CELL_TRAF_CH_STATIC_STATE_CALL_DROPS_OLCELL
1275071420|1278072593|CELL_SD_CALL_DROP
1275071420|1278072594|CELL_RATE_TCH_CALL_DROP_INCLUDE_HO
1275071420|1278072595|CELL_RATE_TCH_CALL_DROP_EXCLUDE_HO
1275071420|1278072596|CELL_TCH_RD_DROP
1275071420|1278072623|CELL_RATE_TCHH_CALL_DROP
1275071420|1278072624|CELL_RATE_TCHF_CALL_DROP
1275071420|1278072625|CELL_CALL_TCH_SUCC_UNDERLAY
1275071420|1278072626|CELL_CALL_TCH_SUCC_OVERLAY
1275071420|1278072627|CELL_RATE_TCH_CALL_DROP_UNDERLAY
1275071420|1278072628|CELL_RATE_TCH_CALL_DROP_OVERLAY
1275071420|1278072629|CELL_SIG_CHAN_STATIC_STATE_CALL_DROP_TIMES_TCH_ERR_IND
1275071420|1278072630|CELL_SIG_CHAN_STATIC_STATE_CALL_DROP_TIMES_TCH_REL_IND
1275071420|1278072631|CELL_SIG_CHAN_STATIC_STATE_CALL_DROP_TIMES_TCH_CONN_FAIL
1275071420|1278072632|CELL_SIG_CHAN_STATIC_STATE_CALL_TCH_DROP_TIMES
1275071420|1278072633|CELL_TRAF_CH_CALL_DROPS_IN_STABLE_STATE_TCHH
1275071420|1278072634|CELL_TRAF_CH_CALL_DROPS_IN_STABLE_STATE_TCHF
1275071420|1278072635|CELL_TRAF_CH_CALL_DROPS_HO_FAIL_TCHH
1275071420|1278072636|CELL_TRAF_CH_CALL_DROPS_HO_FAIL_TCHF
1275071420|1278072637|CELL_LOOP_START_FAIL_DROPS_TCHH
1275071420|1278072638|CELL_LOOP_START_FAIL_DROPS_TCHF
1275071420|1278072639|CELL_LOOP_RESTORE_FAIL_DROPS_TCHH
1275071420|1278072640|CELL_LOOP_RESTORE_FAIL_DROPS_TCHF
1275071420|1278072641|CELL_TRAF_CH_CALL_DROPS_TCHH
1275071420|1278072642|CELL_TRAF_CH_CALL_DROPS_TCHF
1275071420|1278072643|CELL_SIG_CH_CALL_DROPS_TCH
1275071421|1278073417|CELL_IMM_ASS_CH_ACT_SD
1275071421|1278073418|CELL_IMM_ASS_CH_ACT_TCHF
1275071421|1278073419|CELL_IMM_ASS_CH_ACT_TCHH
1275071421|1278073420|CELL_IMM_ASS_CH_ACT_NACK_SD
1275071421|1278073421|CELL_IMM_ASS_CH_ACT_NACK_TCHF
1275071421|1278073422|CELL_IMM_ASS_CH_ACT_NACK_TCHH
1275071421|1278073423|CELL_IMM_ASS_CH_ACT_EXP_SD
1275071421|1278073424|CELL_IMM_ASS_CH_ACT_EXP_TCHF
1275071421|1278073425|CELL_IMM_ASS_CH_ACT_EXP_TCHH
1275071421|1278073465|CELL_CH_ACT
1275071421|1278073466|CELL_IMM_ASS_CH_ACT
1275071421|1278073467|CELL_ASS_CH_ACT
1275071421|1278073468|CELL_CHMD_CH_ACT
1275071421|1278073469|CELL_INTRA_CELL_HO_CH_ACT
1275071421|1278073470|CELL_INTRABSC_INCELL_HO_CH_ACT
1275071421|1278073471|CELL_INTERBSC_INCELL_HO_CH_ACT
1275071421|1278073472|CELL_CH_ACT_NACK
1275071421|1278073473|CELL_IMM_ASS_CH_ACT_NACK
1275071421|1278073474|CELL_ASS_CH_ACT_NACK
1275071421|1278073475|CELL_CHMD_CH_ACT_NACK
1275071421|1278073476|CELL_INTRA_CELL_HO_CH_ACT_NACK
1275071421|1278073477|CELL_INTRABSC_INCELL_HO_CH_ACT_NACK
1275071421|1278073478|CELL_INTERBSC_INCELL_HO_CH_ACT_NACK
1275071421|1278073479|CELL_CH_ACT_EXP
1275071421|1278073480|CELL_IMM_ASS_CH_ACT_EXP
1275071421|1278073481|CELL_ASS_CH_ACT_EXP
1275071421|1278073482|CELL_CHMD_CH_ACT_EXP
1275071421|1278073483|CELL_INTRA_CELL_HO_CH_ACT_EXP
1275071421|1278073484|CELL_INTRABSC_INCELL_HO_CH_ACT_EXP
1275071421|1278073485|CELL_INTERBSC_INCELL_HO_CH_ACT_EXP
1275071422|1278074417|TRX_IMM_ASS_CMD_SD
1275071422|1278074418|TRX_IMM_ASS_CMD_TCH
1275071422|1278074419|TRX_IMM_ASS_SUCC_SD
1275071422|1278074420|TRX_IMM_ASS_SUCC_TCH
1275071422|1278074421|TRX_ASS_CMD_TCH
1275071422|1278074422|TRX_ASS_CMPL_TCH
1275071422|1278074423|TRX_CHMD_CMD_TCH
1275071422|1278074424|TRX_CHMD_CMPL_TCH
1275071422|1278074425|TRX_HO_CMD_SD
1275071422|1278074426|TRX_HO_CMD_TCH
1275071422|1278074427|TRX_HO_CMPL_SD
1275071422|1278074428|TRX_HO_CMPL_TCH
1275071422|1278074429|TRX_IMM_ASS
1275071422|1278074430|TRX_IMM_ASS_SUCC
1275071422|1278074431|TRX_HO_CMD
1275071422|1278074432|TRX_HO_SUCC
1275071423|1278075417|CELL_CH_REQ_MOC
1275071423|1278075418|CELL_CH_REQ_MTC
1275071423|1278075419|CELL_CH_REQ_ECALL
1275071423|1278075420|CELL_CH_REQ_CALL_REESTB
1275071423|1278075421|CELL_CH_REQ_LOC_UPDATE
1275071423|1278075422|CELL_CH_REQ_PACKET_CALL
1275071423|1278075423|CELL_CH_REQ_LMU_AND_RESERVED
1275071423|1278075424|CELL_IMM_ASS_CMD_SD
1275071423|1278075425|CELL_IMM_ASS_CMD_TCHF
1275071423|1278075426|CELL_IMM_ASS_CMD_TCHH
1275071423|1278075427|CELL_IMM_ASS_CMD_PS
1275071423|1278075428|CELL_IMM_ASS_REJ_CS
1275071423|1278075429|CELL_IMM_ASS_REJ_PS
1275071423|1278075430|CELL_ESTB_IND_MOC_NONSMS_SD
1275071423|1278075431|CELL_ESTB_IND_MOC_SMS_SD
1275071423|1278075432|CELL_ESTB_IND_MTC_SD
1275071423|1278075433|CELL_ESTB_IND_ECALL_SD
1275071423|1278075434|CELL_ESTB_IND_CALL_REESTB_SD
1275071423|1278075435|CELL_ESTB_IND_LOC_UPDATE_SD
1275071423|1278075436|CELL_ESTB_IND_IMSI_DETACH_SD
1275071423|1278075437|CELL_ESTB_IND_PS_SD
1275071423|1278075438|CELL_ESTB_IND_MOC_NONSMS_TCHF
1275071423|1278075439|CELL_ESTB_IND_MOC_SMS_TCHF
1275071423|1278075440|CELL_ESTB_IND_MTC_TCHF
1275071423|1278075441|CELL_ESTB_IND_ECALL_TCHF
1275071423|1278075442|CELL_ESTB_IND_CALL_REESTB_TCHF
1275071423|1278075444|CELL_ESTB_IND_IMSI_DETACH_TCHF
1275071423|1278075445|CELL_ESTB_IND_PS_TCHF
1275071423|1278075446|CELL_ESTB_IND_MOC_NONSMS_TCHH
1275071423|1278075448|CELL_ESTB_IND_MTC_TCHH
1275071423|1278075450|CELL_ESTB_IND_CALL_REESTB_TCHH
1275071423|1278075453|CELL_ESTB_IND_PS_TCHH
1275071423|1278075454|CELL_ESTB_IND_EXP_SD
1275071423|1278075455|CELL_ESTB_IND_EXP_TCHF
1275071423|1278075456|CELL_ESTB_IND_EXP_TCHH
1275071423|1278075457|CELL_CM_SERV_REJ_CONG
1275071423|1278075458|CELL_CM_SERV_REJ_NET_FAIL
1275071423|1278075459|CELL_CM_SERV_REJ_MS_ILLEGAL
1275071423|1278075460|CELL_CM_SERV_REJ_OTHERS
1275071423|1278075461|CELL_IMM_ASS_REQ
1275071423|1278075462|CELL_IMM_ASS_SUCC
1275071423|1278075463|CELL_IMM_ASS_SUCC_SD
1275071423|1278075464|CELL_IMM_ASS_SUCC_TCH
1275071423|1278075465|CELL_RANDOM_ACCESS_SUCC_RATE
1275071423|1278075466|CELL_IMM_ASS_CMD_CIRCUIT
1275071423|1278075467|CELL_ESTB_IND_PACKET
1275071423|1278075468|CELL_ESTB_IND_EXP
1275071423|1278075469|CELL_CM_SERV_REJ
1275071423|1278075470|CELL_ESTB_IND_SUCC_RATE_IMM_ASS
1275071423|1278075471|CELL_ESTB_IND_SS_SD
1275071423|1278075472|CELL_ESTB_IND_LCS_SD
1275071423|1278075473|CELL_ESTB_IND_OTHER_SD
1275071423|1278075474|CELL_ESTB_IND_SS_TCHF
1275071423|1278075475|CELL_ESTB_IND_LCS_TCHF
1275071423|1278075476|CELL_ESTB_IND_OTHER_TCHF
1275071423|1278075477|CELL_ESTB_IND_SS_TCHH
1275071423|1278075478|CELL_ESTB_IND_LCS_TCHH
1275071423|1278075479|CELL_ESTB_IND_OTHER_TCHH
1275071423|1278075480|CELL_SD_SUCC_SPEECH
1275071423|1278075482|CELL_CH_REQ_PROTOCOL_INCOMPATIBLE
1275071423|1278075491|CELL_BSS_CALL_ESTB_SUCC_RATE
1275071423|1278075492|CELL_CALL_CMP_SUCC_RATE
1275071423|1278075495|CELL_ESTB_IND_SUCC_RATE_IMM_ASS_ASSIGN
1275071423|1278075496|CELL_TCHF_SUCC_TIMES_SPEECH
1275071423|1278075497|CELL_TCHH_SUCC_TIMES_SPEECH
1275071424|1278076417|CELL_ASS_REQ_SIG_TCH
1275071424|1278076418|CELL_ASS_REQ_TCHF_ONLY
1275071424|1278076419|CELL_ASS_REQ_TCHH_ONLY
1275071424|1278076420|CELL_ASS_REQ_TCHF_PREF_NOCHG
1275071424|1278076421|CELL_ASS_REQ_TCHH_PREF_NOCHG
1275071424|1278076422|CELL_ASS_REQ_TCH_NOCHG
1275071424|1278076423|CELL_ASS_REQ_TCHF_PREF_CHG
1275071424|1278076424|CELL_ASS_REQ_TCHH_PREF_CHG
1275071424|1278076425|CELL_ASS_REQ_TCH_CHG
1275071424|1278076426|CELL_ASS_REQ_MOC
1275071424|1278076427|CELL_ASS_REQ_MTC
1275071424|1278076428|CELL_ASS_REQ_ECALL
1275071424|1278076429|CELL_ASS_REQ_CALL_REEST
1275071424|1278076446|CELL_A_ASS_FAIL_MOC_INCLUDE_DR
1275071424|1278076447|CELL_A_ASS_FAIL_MTC_INCLUDE_DR
1275071424|1278076448|CELL_A_ASS_FAIL_ECALL_INCLUDE_DR
1275071424|1278076449|CELL_A_ASS_FAIL_CALL_REEST_INCLUDE_DR
1275071424|1278076450|CELL_ASS_FAIL_SIG
1275071424|1278076457|CELL_ASS_FAIL_INVALID_STATE
1275071424|1278076458|CELL_ASS_FAIL_INVALID_MSG_CONTENTS
1275071424|1278076459|CELL_ASS_FAIL_NO_CIC
1275071424|1278076460|CELL_ASS_FAIL_CIC_ALLOC
1275071424|1278076461|CELL_ASS_FAIL_A_INTERF_FAIL
1275071424|1278076462|CELL_ASS_FAIL_MSC_CLR_CMD
1275071424|1278076463|CELL_ASS_FAIL_Frst_ASS_NO_CH
1275071424|1278076464|CELL_ASS_FAIL_Frst_ASS_EXP
1275071424|1278076465|CELL_ASS_FAIL_Frst_DR_NO_CH
1275071424|1278076466|CELL_ASS_FAIL_Frst_DR_EXP
1275071424|1278076467|CELL_ASS_FAIL_Frst_APPLY_TRSL_FAIL
1275071424|1278076468|CELL_ASS_FAIL_RECONN_SUCC_ASS_NO_CH
1275071424|1278076469|CELL_ASS_FAIL_RECONN_SUCC_ASS_RECONN_SUCC
1275071424|1278076470|CELL_ASS_FAIL_RECONN_SUCC_ASS_EXP
1275071424|1278076471|CELL_ASS_FAIL_RECONN_SUCC_DR_NO_CH
1275071424|1278076472|CELL_ASS_FAIL_RECONN_SUCC_DR_RECONN_SUCC
1275071424|1278076473|CELL_ASS_FAIL_RECONN_SUCC_DR_EXP
1275071424|1278076474|CELL_ASS_FAIL_RECONN_SUCC_APPLY_TRSL_FAIL
1275071424|1278076483|CELL_CHMD_FAIL_MOC_TCHF
1275071424|1278076484|CELL_CHMD_FAIL_MTC_TCHF
1275071424|1278076485|CELL_CHMD_FAIL_ECALL_TCHF
1275071424|1278076486|CELL_CHMD_FAIL_CALL_REEST_TCHF
1275071424|1278076487|CELL_CHMD_FAIL_MOC_TCHH
1275071424|1278076488|CELL_CHMD_FAIL_MTC_TCHH
1275071424|1278076490|CELL_CHMD_FAIL_CALL_REEST_TCHH
1275071424|1278076497|CELL_ASS_CMPL_SV1_NOT_INCLUDE_DR_TCHF
1275071424|1278076498|CELL_ASS_CMPL_SV2_NOT_INCLUDE_DR_TCHF
1275071424|1278076499|CELL_ASS_CMPL_SV3_NOT_INCLUDE_DR_TCHF
1275071424|1278076500|CELL_ASS_CMPL_SV1_NOT_INCLUDE_DR_TCHH
1275071424|1278076501|CELL_ASS_CMPL_SV2_NOT_INCLUDE_DR_TCHH
1275071424|1278076502|CELL_ASS_CMPL_SV3_NOT_INCLUDE_DR_TCHH
1275071424|1278076503|CELL_ASS_REQ
1275071424|1278076504|CELL_ASS_SUCC
1275071424|1278076505|CELL_ASS_SUCC_RATE
1275071424|1278076506|CELL_ASS_CMD
1275071424|1278076507|CELL_CHMDI_CMD
1275071424|1278076508|CELL_UM_ASS_CMPL
1275071424|1278076509|CELL_ASS_FAIL_NO_CH
1275071424|1278076510|CELL_ASS_FAIL_NO_IDLE_ABIS
1275071424|1278076511|CELL_ASS_FAIL_NO_SPEECH_VER
1275071424|1278076512|CELL_CHMD_FAIL_NO_SPEECH_VER
1275071424|1278076513|CELL_CALL_ESTB_SUCC_RATE
1275071424|1278076514|CELL_ASS_CMP_SPEECH_VER_3_DIRECT_RETRY_DR_TCHF
1275071424|1278076515|CELL_ASS_CMP_SPEECH_VER_3_DIRECT_RETRY_DR_TCHH
1275071424|1278076516|CELL_ASS_REQ_SIG_SDCCH
1275071424|1278076518|CELL_ASS_FAIL_UM_CAUSE
1275071424|1278076519|CELL_CHMD_FAIL_UM_CAUSE
1275071424|1278076520|CELL_ASS_REQ_A_REP_TCH
1275071424|1278076521|CELL_ASS_FAIL_A_REP_TCH
1275071425|1278077417|CELL_INTRACELL_HO_REQ_SD
1275071425|1278077418|CELL_INTRACELL_HO_REQ_TCH
1275071425|1278077419|CELL_INTRACELL_HO_CMD_SD
1275071425|1278077420|CELL_INTRACELL_HO_CMD_TCHF
1275071425|1278077421|CELL_INTRACELL_HO_CMD_TCHH
1275071425|1278077422|CELL_INTRACELL_HO_FAIL_SD
1275071425|1278077423|CELL_INTRACELL_HO_FAIL_TCH
1275071425|1278077424|CELL_INTRACELL_HO_FAIL_CONG_SD
1275071425|1278077425|CELL_INTRACELL_HO_FAIL_CONG_TCH
1275071425|1278077426|CELL_INTRACELL_HO_FAIL_APPLY_TRSL_FAIL
1275071425|1278077427|CELL_INTRACELL_HO_FAIL_A_INTERF_FAIL
1275071425|1278077428|CELL_INTRACELL_HO_FAIL_EXP_SD
1275071425|1278077429|CELL_INTRACELL_HO_FAIL_EXP_TCHF_SIG
1275071425|1278077430|CELL_INTRACELL_HO_FAIL_EXP_TCHH_SIG
1275071425|1278077431|CELL_INTRACELL_HO_FAIL_EXP_TCHF_TRAF
1275071425|1278077432|CELL_INTRACELL_HO_FAIL_EXP_TCHH_TRAF
1275071425|1278077433|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_ABN_RLS_UNSPEC
1275071425|1278077434|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_ABN_RLS_CH_UNAC
1275071425|1278077435|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_ABN_RLS_TM_EXP
1275071425|1278077436|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_ABN_RLS_NO_ACT
1275071425|1278077437|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_PREEMPT_RLS
1275071425|1278077438|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_HO_IMPSBL_TA
1275071425|1278077439|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_NO_CH_MODEL
1275071425|1278077440|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_FREQ_NOT_IMP
1275071425|1278077441|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_CALL_CLR
1275071425|1278077442|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_SMN_INCRCT_MSG
1275071425|1278077443|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_INVLID_MAN_INFO
1275071425|1278077444|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_MSG_TYPE_NONEXT
1275071425|1278077445|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_MSG_TYPE_NOT_CM
1275071425|1278077446|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_CDT_IE_ERR
1275071425|1278077447|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_NO_CELL_ALLOC
1275071425|1278077448|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_PTCL_ERR_UNSPEC
1275071425|1278077449|CELL_INTRACELL_HO_FAIL_RECONN_SUCC_MS_RPT_OTHER
1275071425|1278077450|CELL_INTRACELL_HO_REQ_ULCELL_OLCELL
1275071425|1278077451|CELL_INTRACELL_HO_REQ_OLCELL_ULCELL
1275071425|1278077452|CELL_INTRACELL_HO_CMD_ULCELL_OLCELL
1275071425|1278077453|CELL_INTRACELL_HO_CMD_OLCELL_ULCELL
1275071425|1278077454|CELL_INTRACELL_HO_FAIL_CONG_ULCELL_OLCELL
1275071425|1278077455|CELL_INTRACELL_HO_FAIL_CONG_OLCELL_ULCELL
1275071425|1278077456|CELL_INTRACELL_HO_FAIL_OTHERS_ULCELL_OLCELL
1275071425|1278077457|CELL_INTRACELL_HO_FAIL_OTHERS_OLCELL_ULCELL
1275071425|1278077472|CELL_INTRACELL_HO_REQ_AMR_TCHF_TCHH
1275071425|1278077473|CELL_INTRACELL_HO_REQ_AMR_TCHH_TCHF
1275071425|1278077474|CELL_INTRACELL_HO_CMD_AMR_TCHF_TCHH
1275071425|1278077475|CELL_INTRACELL_HO_CMD_AMR_TCHH_TCHF
1275071425|1278077476|CELL_INTRACELL_HO_FAIL_AMR_TCHF_TCHH
1275071425|1278077477|CELL_INTRACELL_HO_FAIL_AMR_TCHH_TCHF
1275071425|1278077478|CELL_INTRACELL_HO_DETECT_SD
1275071425|1278077479|CELL_INTRACELL_HO_DETECT_TCHF
1275071425|1278077480|CELL_INTRACELL_HO_DETECT_TCHH
1275071425|1278077481|CELL_INTRACELL_HO_REQ
1275071425|1278077482|CELL_INTRACELL_HO_SUCC
1275071425|1278077483|CELL_INTRACELL_HO_SUCC_RATE
1275071425|1278077484|CELL_INTRACELL_HO_SUCC_RATE_ULCELL_OLCELL
1275071425|1278077485|CELL_INTRACELL_HO_SUCC_RATE_OLCELL_ULCELL
1275071425|1278077486|CELL_INTRACELL_HO_CMD
1275071425|1278077487|CELL_INTRACELL_HO_DETECT
1275071425|1278077488|CELL_INTRACELL_HO_FAIL
1275071425|1278077489|CELL_INTRACELL_HO_FAIL_CONG
1275071425|1278077490|CELL_INTRACELL_HO_FAIL_EXP
1275071425|1278077491|CELL_INTRACELL_HO_FAIL_RECONN_SUCC
1275071425|1278077492|CELL_INTRACELL_HO_FAIL_ULCELL_OLCELL
1275071425|1278077493|CELL_INTRACELL_HO_FAIL_OLCELL_ULCELL
1275071425|1278077498|CELL_INTRACELL_HO_SUCC_RATE_AMR_TCHF_TCHH
1275071425|1278077499|CELL_INTRACELL_HO_SUCC_RATE_AMR_TCHH_TCHF
1275071425|1278077500|CELL_INTRACELL_HO_SUCC_ULCELL_OLCELL
1275071425|1278077501|CELL_INTRACELL_HO_SUCC_OLCELL_ULCELL
1275071425|1278077506|CELL_INTRACELL_HO_SUCC_AMR_TCHF_TCHH
1275071425|1278077507|CELL_INTRACELL_HO_SUCC_AMR_TCHH_TCHF
1275071425|1278077508|CELL_INTRACELL_HO_REQ_UL_INTERFERE
1275071425|1278077509|CELL_INTRACELL_HO_REQ_DL_INTERFERE
1275071425|1278077511|CELL_INTRACELL_HO_REQ_BTS_LOOP
1275071425|1278077513|CELL_INTRACELL_HO_CMD_BTS_LOOP
1275071425|1278077515|CELL_INTRACELL_HO_FAIL_BTS_LOOP
1275071425|1278077517|CELL_INTRACELL_HO_DETECT_BTS_LOOP
1275071425|1278077520|CELL_INTRACELL_HO_SUCC_BTS_LOOP
1275071425|1278077521|CELL_INTRACELL_HO_SUCC_RATE_BTS_LOOP
1275071425|1278077522|CELL_INTRACELL_HO_FAIL_NO_IDLE_ABIS
1275071425|1278077523|CELL_INTRACELL_HO_FAIL_NO_SPEECH_VER
1275071425|1278077524|CELL_INTRACELL_HO_FAIL_CHACT_FAIL
1275071425|1278077525|CELL_TCH_HO_DROP
1275071425|1278077526|CELL_INTRABSC_HO_SUCC_RATE
1275071425|1278077527|CELL_INTRABSC_RD_HO_SUCC_RATE
1275071425|1278077528|CELL_INTRACELL_HO_DETECT_SPEECH_VER_3_TCHF
1275071425|1278077529|CELL_INTRACELL_HO_DETECT_SPEECH_VER_3_TCHH
1275071425|1278077532|CELL_INTRACELL_HO_REQ_NONE_AMR_TCHF_TCHH
1275071425|1278077533|CELL_INTRACELL_HO_REQ_NONE_AMR_TCHH_TCHF
1275071425|1278077534|CELL_INTRACELL_HO_CMD_NONE_AMR_TCHF_TCHH
1275071425|1278077535|CELL_INTRACELL_HO_CMD_NONE_AMR_TCHH_TCHF
1275071425|1278077536|CELL_INTRACELL_HO_FAIL_NONE_AMR_TCHF_TCHH
1275071425|1278077537|CELL_INTRACELL_HO_FAIL_NONE_AMR_TCHH_TCHF
1275071425|1278077538|CELL_INTRACELL_HO_SUCC_RATE_NONE_AMR_TCHF_TCHH
1275071425|1278077539|CELL_INTRACELL_HO_SUCC_RATE_NONE_AMR_TCHH_TCHF
1275071425|1278077540|CELL_INTRACELL_HO_SUCC_NONE_AMR_TCHF_TCHH
1275071425|1278077541|CELL_INTRACELL_HO_SUCC_NONE_AMR_TCHH_TCHF
1275071426|1278078417|CELL_INTRABSC_INCELL_HO_REQ_SD_900_900
1275071426|1278078418|CELL_INTRABSC_INCELL_HO_REQ_SD_1800_1800
